2465.401,-579.764,-55.455,-80.799,-564.691,-971.103,-1044.121,145.232,-2300.377,-91.036,267.594,2980.045,588.911,747.424,-604.161,1857.525,3007.099,3982.376,2490.990,-1048.066,-966.990,-1344.349,-225.138,-422.351,2341.692,1607.300,276.515,-79.988,159.428,578.143,24.459,594.641,908.254,-4681.694,251.967,1259.284,-254.103,-344.789,3149.938,-2188.028,-2169.244,-70.789,-286.943,2283.496,378.603,-1607.597,-2584.270,628.573,745.286,1636.600,-1270.708,103.140,1540.516,1535.670,319.044,-144.092,-1758.393,1751.886,-2925.023,1722.329,-335.114,1483.448,72.260,326.597,-624.716,-1085.820,1159.123,-3036.088,-50.948,-334.477,-3891.108,152.766,440.969,-970.349,2048.576,-4380.312,3014.834,2474.953,-367.492,-424.790,814.861,-631.583,-3346.387,972.121,-220.540,1162.990,862.239,2015.655,-1103.580,85.776,1541.388,2589.799,1613.255,594.044,-0.266,-3276.784,3218.263,-153.572,-3044.824
142.039,225.739,3097.190,-1081.435,1941.987,596.632,403.345,1621.833,-503.068,-1300.052,-390.343,-541.358,-667.762,-130.188,176.365,-225.713,-2935.573,1067.330,2980.625,470.611,230.135,-3828.772,1145.553,-920.581,1531.670,1752.443,180.669,-594.231,1006.043,2688.191,917.271,-346.719,147.661,-217.547,-881.568,-131.129,-284.327,-316.422,-1820.341,-271.399,-522.077,-2134.521,-1233.199,-410.005,378.242,-3565.155,-638.106,-347.694,4065.036,1571.357,-3793.882,303.078,1142.702,137.679,-413.715,3728.417,1007.392,98.289,822.534,75.388,2326.990,1071.260,-2243.220,1105.219,449.483,1652.483,1836.718,-2543.897,-1898.577,1241.498,4540.079,-2012.577,3677.489,31.677,4875.548,1249.187,2800.255,-1238.371,2044.296,825.957,1157.713,340.773,-938.396,3804.911,-32.334,-442.380,-6.257,224.646,-2278.244,3764.463,2314.959,1954.354,183.011,3781.571,1052.408,-122.196,675.524,1532.844,1394.917
-2407.453,397.842,-794.089,-413.221,128.782,-84.036,26.334,-578.047,1534.638,76.542,2066.598,-1193.245,2096.332,387.677,296.456,1348.896,-1370.046,-924.226,-246.429,-630.277,-417.730,-1411.554,-1482.200,-1117.822,3558.360,1600.057,2646.408,1350.754,-2980.428,825.331,1684.371,808.023,-160.692,-1003.745,-3076.959,-190.012,-834.529,-1226.038,-1308.143,-4512.625,488.397,-1092.732,899.383,-88.798,-2703.918,-12.891,-822.359,721.012,2485.692,-2007.570,-1421.061,383.313,153.818,547.906,444.396,192.189,2807.568,610.825,677.690,1091.445,-67.071,-20.865,-1772.268,-1754.613,1540.046,1278.296,-116.676,125.151,-3227.610,1589.065,-865.282,-397.831,1131.765,-1350.053,1194.914,2587.675,-2442.425,-268.294,-1280.456,-3027.908,-457.605,543.779,3426.088,1748.191,-704.257,-718.610,474.386,329.933,-1386.894,100.967,31.477,64.830,-1273.417,414.706,128.962,2603.400,-2636.408,313.236,1234.254
1823.306,-1588.124,-1767.178,-2.451,-200.853,-345.198,-401.617,256.886,-116.443,4359.360,-260.189,895.935,1200.530,-1172.785,-684.789,670.110,-93.073,-119.553,88.910,-538.952,3622.067,-160.630,160.756,372.681,343.833,1729.109,-114.405,-5.014,45.584,2513.253,-3920.942,916.957,254.579,-3702.047,1317.821,-406.373,-694.202,1840.390,1341.195,80.229,1336.844,-1222.548,-641.033,-3067.001,-530.811,-38.332,-26.225,89.753,-397.973,858.687,-288.886,603.412,-646.465,-957.966,-185.978,415.318,-3913.319,1164.688,-1672.756,-3262.065,426.111,270.798,2039.497,-1020.743,413.655,-151.083,-108.184,2328.741,-3177.644,-497.143,-3571.540,1834.686,-210.729,195.244,-2211.538,-2593.468,-1240.247,-1715.489,841.226,-1024.551,1795.689,80.408,-1335.280,-2874.187,-3196.871,2997.501,310.631,-18.291,-288.846,-1675.158,-984.742,-92.594,-2174.442,3223.787,889.564,753.847,-2534.555,-1040.755,-1153.110
-665.868,3231.829,135.736,-1170.686,2181.291,664.639,4262.221,-1400.072,2887.452,-371.781,254.117,610.909,-1013.425,-81.252,2104.036,-1942.655,-492.012,2794.655,-928.530,321.512,-770.348,-1040.914,1452.032,229.301,2288.766,-46.914,1422.711,-975.993,-938.028,-194.898,1281.911,-1684.321,-1544.389,-381.207,-2786.748,149.845,-613.863,-835.953,2601.458,-771.612,1419.657,2265.296,-2264.172,4814.793,166.175,-4226.888,828.967,-1643.282,-394.766,-831.194,1308.842,-3006.201,-2926.270,-2814.353,660.935,213.433,901.120,1491.672,90.172,100.609,286.546,1017.920,-878.471,274.293,608.522,-80.412,990.483,1878.200,55.953,18.903,-1844.173,-2376.434,961.145,-710.078,3901.606,-11.834,-198.307,1047.699,-1669.214,3056.889,-152.473,573.064,1092.503,92.827,-1213.430,707.000,541.030,108.127,-1606.983,503.830,649.543,-407.493,1176.198,939.441,1504.817,-1056.435,-4337.559,408.040,1630.017
172.962,-1317.939,554.472,-3382.618,821.070,3815.501,335.506,1140.489,-300.919,0.676,-763.622,1238.318,-676.895,-193.142,-3331.710,1030.909,-149.173,670.126,-3812.258,-545.679,3843.155,76.998,1364.430,1213.780,-1518.776,67.997,399.765,-559.618,-1879.277,-1158.496,1635.744,3603.740,-454.211,132.308,629.687,382.451,-1029.762,424.793,-120.778,-3115.664,-1149.643,-2169.579,472.525,-310.355,-341.859,-4769.592,-1554.939,52.462,776.246,-1987.695,-100.514,651.360,467.107,-1961.332,1660.328,-637.960,-606.369,752.695,-466.546,-3335.139,2076.096,34.739,181.127,3500.686,974.903,-1119.213,295.840,64.700,56.141,-32.094,1099.339,-783.477,-4091.879,-1580.471,311.206,2399.850,312.888,-2391.480,-1236.428,-241.062,2230.871,-485.340,-1107.728,-3111.294,-2652.063,1566.542,-644.165,-958.653,-906.120,-744.286,-670.639,0.916,1384.289,478.271,1525.447,2499.588,-89.152,130.710,439.564
2189.060,2794.549,2852.201,1535.927,-1569.574,-1113.481,-782.707,107.247,215.045,-94.796,-203.568,-1754.095,-1554.381,2691.921,2118.321,-847.102,-1588.861,-2784.074,3160.547,925.070,612.602,326.116,250.974,6.217,-507.772,-212.737,-426.159,1957.681,-1662.365,-902.058,1082.341,-1864.408,-1091.463,2584.069,471.757,-3359.543,-1372.246,1668.578,-1934.092,-42.074,-2937.710,20.943,-488.730,-2774.892,3743.385,896.207,-1190.681,142.864,359.930,1403.862,5.483,104.951,-2153.701,-1588.125,0.444,-486.868,-1685.076,331.455,2935.669,-434.228,-1671.885,1690.702,-312.039,36.906,2260.791,127.924,1536.148,13.463,336.219,-362.853,635.953,2611.057,1111.371,1225.437,-1109.097,1983.285,-1238.689,-551.460,-77.388,1712.493,2286.575,2381.801,-1686.096,3010.580,-391.007,2054.090,-1196.008,94.846,-4834.985,-1492.367,167.805,138.646,-2348.725,-249.959,52.842,-1690.829,620.682,-1918.154,-1453.255
-1553.071,-179.553,2290.256,-35.737,-2850.610,40.131,1019.589,-386.600,1530.935,118.348,1789.420,3811.519,-2860.004,1002.744,2066.156,-2115.186,3724.896,70.408,-2129.429,2945.497,-138.415,500.901,1399.701,-921.208,1361.280,1010.716,-254.379,-608.034,1250.857,-363.680,-740.505,2767.527,-65.920,-871.397,1708.782,-867.397,-206.978,358.604,756.394,-504.596,-2324.394,249.616,2269.467,-60.954,-685.782,-2560.456,-3251.322,1198.221,-1288.604,-2930.006,-1222.914,-1311.882,-366.043,0.618,790.369,-2136.040,1585.041,-4155.359,-927.086,-824.836,751.590,2506.672,-2884.985,1794.876,-600.519,-817.269,-1873.101,-1619.333,-477.552,199.700,-1175.971,8.204,-2635.404,746.984,-382.660,1981.356,-1511.987,2198.840,-935.366,-3684.550,1136.852,-4082.636,74.772,-3844.649,1072.419,-932.274,-1828.848,94.513,655.407,1849.924,-2317.536,126.005,-1015.474,-434.047,4403.342,1854.705,48.675,548.150,-1197.405
-1428.148,-47.582,-1287.030,3170.029,-283.662,842.188,1630.579,2885.504,322.474,-1709.624,-2737.803,127.277,-746.073,-289.210,-757.255,-1895.516,-350.455,1737.928,894.919,2652.583,105.632,3004.339,-514.082,54.069,-17.223,-2612.854,-2721.448,3477.086,1721.679,-192.893,1220.030,-554.572,857.071,42.909,4856.846,-323.930,-284.607,-116.812,-1737.001,-4072.213,-2912.714,44.440,534.133,-533.901,-3428.670,26.119,-3708.890,407.264,-4079.782,-3090.901,-1207.773,286.708,2116.594,-8.433,-9.376,1598.843,1440.320,1565.776,286.695,-109.136,-1905.407,167.038,704.418,489.768,-547.971,281.000,-199.642,-723.119,328.511,887.939,193.409,361.802,1703.024,619.550,857.405,-1693.293,-54.345,804.885,3232.268,1809.795,-1601.199,258.893,54.358,-188.524,-3499.769,-155.808,-4194.846,282.490,513.222,1278.542,2280.563,536.113,-2049.242,176.325,282.214,-841.537,-57.757,1271.326,-1049.964
-2613.831,525.353,-500.570,646.768,-927.855,-427.389,-749.044,-1240.736,-135.798,-1800.537,4456.587,-2406.908,177.099,-2586.554,1337.917,153.099,12.310,878.579,2151.935,-1731.333,-3726.309,-34.129,2929.281,-277.753,401.274,743.629,81.060,50.659,260.615,946.993,427.936,1618.128,-450.709,-1693.244,71.944,-3264.579,562.320,137.319,-1137.991,1021.041,563.448,1799.757,469.839,-1283.679,675.020,463.540,-3357.682,291.500,-1924.109,-2429.794,814.406,2418.399,-1848.143,2185.209,-182.028,201.613,1954.421,3957.242,-115.608,-209.261,130.062,1738.860,-3132.978,2462.164,-300.272,566.313,-224.302,2484.350,1031.749,-256.485,-478.725,-889.573,421.115,98.179,-704.145,-151.710,4240.991,15.883,891.357,932.587,-319.511,-1446.103,-2322.244,-3500.124,-3313.334,-518.554,-174.383,-966.776,1331.144,94.429,154.466,-257.821,-2493.860,327.129,737.911,-3808.063,-322.828,481.527,-137.303
1501.296,1969.215,2375.309,-2261.963,1062.329,-156.027,-2312.057,-82.082,307.108,-377.105,1143.564,2258.076,3805.301,55.707,-709.819,-749.841,-539.568,-443.765,2833.084,-3216.311,583.089,3450.553,752.853,-1575.428,-710.879,1594.296,61.791,-316.595,1968.451,-138.624,-28.077,2617.376,148.005,2063.074,-188.498,-2260.639,-324.473,-2958.793,2702.973,-1379.667,210.807,77.012,-2667.733,-784.348,-1229.579,-546.802,-1246.277,310.373,939.125,-178.978,-2237.344,672.359,3626.331,-4110.955,-1610.873,-4500.474,181.662,2825.755,23.932,-625.438,1532.658,-556.791,-2130.832,-1739.549,-779.868,-198.269,492.923,-1721.690,229.914,33.018,-1028.201,2599.995,-1316.268,-1032.484,-103.610,-746.244,-796.436,3589.444,181.670,24.710,1152.463,1568.666,-1331.167,382.328,1483.416,-1334.700,1.250,-1869.398,-1305.231,-3083.313,-396.262,989.771,-1439.651,60.379,1011.685,267.368,-395.533,3295.682,-471.620
-660.194,309.810,326.647,344.300,-622.913,-512.654,-1198.438,-2036.943,-360.942,-1426.782,980.341,1484.169,-2549.546,1017.917,146.584,-707.543,-2060.542,3930.078,-110.211,-2674.193,2576.487,-2090.678,-1850.376,2741.653,-2234.493,80.603,41.535,90.925,2228.902,1111.284,137.748,-188.986,-4226.151,-1054.179,1884.554,317.478,1325.772,133.899,221.712,-2042.255,-11.507,-124.327,-1686.553,-526.314,-836.227,1404.359,1566.269,-40.365,-1248.455,-536.294,1201.257,-42.845,2101.857,1706.544,-3025.860,-440.634,-800.838,1670.102,-294.022,-370.402,-3518.509,-958.249,1290.744,-280.738,3306.856,-1581.802,-1446.069,1144.896,963.049,2043.951,-2531.394,656.185,1517.808,807.375,-906.019,-2917.720,-1671.379,2685.835,711.902,-1268.434,-1127.245,-3238.994,43.908,56.195,2735.757,-20.238,-2490.454,2398.796,226.555,-1191.017,157.061,-18.938,726.077,-1598.787,898.526,3595.482,-1456.591,1731.322,242.707
2665.484,2278.815,-993.052,3671.958,311.746,1360.697,-76.289,-89.536,-688.268,-1792.954,4043.494,-217.379,2293.283,-1872.765,1815.403,-2126.070,-1598.873,-685.077,-1550.879,3781.288,40.934,-2312.832,3200.875,-185.753,-105.324,296.677,-2760.825,-262.840,-643.003,-3023.528,1404.433,-3158.417,-539.036,1769.301,1016.356,-446.633,1917.849,-1009.795,2710.346,6.944,124.759,1638.021,20.215,4635.650,-151.325,-519.942,-1892.638,125.565,1560.822,31.588,3015.452,2182.975,-1824.195,-1835.829,664.972,1277.098,2529.397,237.882,1180.548,972.841,1709.072,1329.237,-2761.440,184.776,1060.688,263.786,-57.027,-76.975,-191.035,-1396.039,-925.026,-61.750,3856.595,249.404,725.840,-108.360,-164.139,144.155,-280.992,175.693,1025.573,273.422,1954.612,-2402.955,-925.581,86.991,-13.077,836.022,-281.201,1967.571,3130.517,-893.659,-2113.606,98.474,214.710,1487.368,864.305,12.911,-2001.558
199.426,-92.117,1171.069,-814.154,-1213.419,-623.370,-960.454,-4570.717,-3082.307,668.164,-720.221,3178.553,424.772,-56.866,3770.410,1995.609,581.573,-444.111,328.372,633.779,1805.761,2452.754,-1441.079,-1231.365,108.817,-4171.129,-1939.998,201.838,995.806,-3016.096,-2037.646,1474.122,-662.833,67.303,1233.338,-451.301,4147.024,630.780,1436.271,-1271.437,884.951,-2168.239,169.852,-2326.586,1173.082,-106.809,-3838.459,-1118.442,3420.659,-1163.588,-1792.152,-563.506,-1758.998,-976.913,-4381.093,-1095.303,1053.454,-524.451,2907.332,-2615.798,-967.066,602.355,55.201,-3631.539,2048.657,509.294,-1382.638,-1340.199,637.083,-54.385,391.758,-596.682,831.790,184.999,-110.694,288.542,-2894.723,1442.829,500.665,568.608,3596.436,-441.320,660.395,-926.438,2046.033,-42.678,509.256,-836.665,-2185.835,1782.107,-1202.744,-2043.018,-377.016,-2693.908,-3302.996,-40.433,-1820.394,1015.802,867.114
652.636,705.868,-213.644,4170.300,-402.319,-297.177,1052.988,1303.403,32.473,-845.506,2619.580,-917.371,17.057,726.131,2603.126,-1785.378,1785.358,-84.933,33.789,38.863,-510.963,1145.440,-1323.213,3149.228,2646.196,-503.277,1750.315,-36.316,629.616,-2633.971,-979.451,621.816,-791.696,1523.317,-4484.908,257.197,882.025,-523.459,2183.376,-1934.339,-1310.804,641.316,-153.556,-726.467,2108.299,-75.697,735.587,-738.806,-624.604,-2546.399,-784.194,107.904,-1853.754,-91.450,-1185.451,786.472,703.372,772.238,1370.455,-112.675,-1157.939,2347.398,1120.624,-1590.660,-607.581,69.149,2030.063,1619.204,-104.396,458.824,438.837,668.894,368.045,-2863.760,-881.611,1701.062,-162.403,1591.109,-2474.120,-16.479,740.758,1501.079,-617.655,-1074.506,1161.301,-1381.958,-43.737,2918.558,463.236,1364.906,3435.806,-2508.116,-1732.380,-1767.884,2163.505,643.661,-71.004,-4048.812,-1629.129
609.628,1309.916,1188.721,-490.146,-1328.505,2621.440,2342.918,-454.559,-1875.568,-1187.020,250.422,692.682,-2121.638,1549.527,3534.523,-1953.790,718.526,-3380.759,1095.225,-1892.467,2140.652,11.262,44.193,-752.449,-206.166,1989.271,897.263,740.528,810.785,253.959,-1241.587,3708.735,-363.353,-902.578,306.111,-1204.540,20.217,1327.982,970.766,816.122,-662.342,-850.386,-296.985,432.438,1260.146,-472.772,-6.464,80.735,1168.736,518.937,-333.468,680.195,125.803,-319.555,-229.293,1452.923,2839.257,3410.096,2493.193,3994.515,-2426.403,365.745,267.898,936.467,3852.485,437.079,-1698.340,-13.915,-1860.503,150.756,239.604,1290.253,-95.546,2138.330,-97.362,1159.707,-691.871,3523.033,2324.115,-529.874,-2504.838,264.869,-4528.799,-254.711,-1628.095,-343.181,1884.614,-3673.660,-916.432,-476.227,1249.032,-801.366,570.094,-451.251,1638.458,284.002,350.955,122.696,-99.220
-2181.303,-426.008,1708.552,-574.697,-290.226,981.846,201.972,2411.958,777.583,6.506,-425.361,-753.163,-111.642,1395.542,-1041.651,730.347,-1945.317,2577.003,1682.754,355.040,1884.681,1547.674,-360.987,757.428,732.941,2483.024,2427.424,-485.062,436.710,2241.366,-820.819,1803.106,523.229,2240.830,-916.492,1326.809,-167.044,-4195.165,-575.238,-2271.827,2000.756,255.090,-547.621,-795.778,21.018,-1479.909,1016.459,2466.893,1690.209,1932.616,-3158.609,27.367,167.427,-2753.649,-1844.060,-2239.540,346.137,24.684,-3036.363,-1966.194,3168.199,-445.852,-2510.151,3628.896,2035.941,1179.218,-129.287,-970.670,-984.713,-3511.721,2889.197,701.640,-154.652,4437.807,460.895,-542.445,1432.172,-3422.237,2244.241,900.293,-666.697,2562.153,-442.377,3771.311,-313.212,1662.604,-1004.651,74.655,-1410.545,-643.320,434.748,-564.973,-1343.148,590.083,-521.437,95.026,438.518,3603.275,294.871
-2917.444,-670.953,137.621,-1932.800,3805.492,-3957.507,2553.942,1016.063,-573.197,-389.430,-1866.072,-2455.487,163.962,1415.573,1372.461,-779.366,-124.210,2895.172,241.033,-1145.938,1508.931,-1133.528,2631.868,-542.020,106.892,-584.552,-1466.259,-1186.883,-1347.070,-704.295,334.348,1242.408,264.239,-2900.766,-374.869,-3804.888,-1572.308,2311.135,-950.972,61.016,-698.575,1381.115,-55.392,-2101.071,-1178.418,170.034,-51.842,-301.749,-2807.001,-1244.116,-1179.313,456.006,2609.481,-580.657,43.632,547.585,-1773.918,554.222,-2349.560,-36.241,246.471,150.333,-880.117,-423.240,-3.492,1471.068,-211.981,-1214.949,-587.930,1341.690,-122.303,149.237,287.688,1167.758,369.028,-4140.159,-621.653,-2762.166,-3954.843,-580.928,-637.318,25.353,171.669,-528.440,-502.341,1294.156,-3752.964,-1393.197,-960.505,592.314,-932.432,-233.294,-439.576,1035.520,131.355,4.352,-238.255,313.153,-72.230
